SetID,Time of Application,State,Monthly Net Income,Paycheck Net Income,Rent or Own,Months at Residence,Bank Account Months,Pay Cycle,Loan Amount,Loan Funded Date,Loan Due Date,First Payment Default,First Payment Default1,Time_Diff
1142,2018-03-04T16:12:39Z,CA,1400,700,R,32,36,BiWeekly,300,3/4/2018,3/16/2018,TRUE,1,12
1995,2018-01-31T15:20:00Z,CA,2500,2500,R,60,6,Monthly,117.65,1/31/2018,2/15/2018,FALSE,0,15
1937,2018-02-02T04:34:00Z,CA,2461,2461,R,25,15,Monthly,300,2/6/2018,2/14/2018,FALSE,0,8
50,2018-04-09T11:07:17Z,TX,3.00E+03,1500,R,84,30,BiWeekly,256.6,4/9/2018,4/20/2018,FALSE,0,11
938,2018-03-12T18:07:42Z,CA,1993,1993,R,50,12,Monthly,300,3/12/2018,4/3/2018,FALSE,0,22
18,2018-04-09T16:38:51Z,CA,2680,1340,R,41,36,BiWeekly,300,4/9/2018,4/20/2018,FALSE,0,11
1440,2018-02-21T17:31:19Z,CA,10500,5250,R,84,24,BiWeekly,235.3,2/21/2018,3/2/2018,FALSE,0,9
677,2018-03-21T16:06:10Z,CA,3.00E+03,1500,R,24,12,BiMonthly,117.65,3/21/2018,4/10/2018,FALSE,0,20
11,2018-04-09T18:14:50Z,CA,3500,3500,R,12,12,Monthly,235.3,4/9/2018,5/1/2018,TRUE,1,22
178,2018-04-05T12:37:10Z,TX,4.00E+03,2.00E+03,R,12,12,BiWeekly,640.95,4/5/2018,4/12/2018,TRUE,1,7
860,2018-03-15T09:29:37Z,TX,3250,3250,R,36,6,Monthly,642.05,3/15/2018,3/30/2018,FALSE,0,15
769,2018-03-19T11:31:05Z,CA,1.00E+03,1.00E+03,R,38,36,Monthly,117.65,3/19/2018,3/30/2018,FALSE,0,11
905,2018-03-13T18:55:24Z,CA,6280,3140,R,24,6,BiWeekly,300,3/13/2018,3/23/2018,FALSE,0,10
1959,2018-02-01T13:49:00Z,CA,2114,2114,R,130,36,Monthly,300,2/1/2018,2/14/2018,FALSE,0,13
1835,2018-02-06T13:56:00Z,CA,9.00E+03,4500,R,24,12,BiWeekly,117.65,2/6/2018,2/23/2018,TRUE,1,17
295,2018-04-02T16:21:53Z,CA,4300,2150,R,34,5,BiWeekly,235.3,4/2/2018,4/20/2018,FALSE,0,18
617,2018-03-23T13:03:08Z,CA,1296,648,R,10,15,BiWeekly,176.47,3/23/2018,4/6/2018,TRUE,1,14
1152,2018-03-04T10:44:43Z,TX,3872,3872,R,36,6,Monthly,643.56,3/5/2018,3/30/2018,FALSE,0,25
31,2018-04-09T14:35:40Z,TX,3.00E+03,3.00E+03,O,12,6,Monthly,643.28,4/9/2018,5/3/2018,TRUE,1,24
55,2018-04-09T10:36:30Z,TX,3250,1625,R,24,6,BiWeekly,642.05,4/13/2018,4/24/2018,TRUE,1,11
1797,2018-02-08T19:33:00Z,CA,7250,3625,R,12,24,BiMonthly,235.3,2/8/2018,2/20/2018,TRUE,1,12
334,2018-04-02T10:27:51Z,CA,2100,1050,R,26,36,BiWeekly,300,4/2/2018,4/13/2018,FALSE,0,11
553,2018-03-26T10:13:31Z,CA,5.00E+03,5.00E+03,R,84,6,Monthly,117.65,3/26/2018,4/20/2018,FALSE,0,25
124,2018-04-06T15:21:59Z,CA,3500,1750,R,108,6,BiWeekly,117.65,4/6/2018,4/27/2018,FALSE,0,21
1605,2018-02-14T17:46:00Z,CA,10032,5016,R,12,12,BiWeekly,235.3,2/14/2018,2/23/2018,FALSE,0,9
1219,2018-03-01T12:22:18Z,TX,9750,4875,R,24,24,BiWeekly,642.05,3/6/2018,3/16/2018,TRUE,1,10
1216,2018-03-01T12:54:31Z,TX,1.10E+04,5500,R,36,6,BiMonthly,640.95,3/1/2018,3/8/2018,FALSE,0,7
1199,2018-03-01T17:30:01Z,TX,1.20E+04,6.00E+03,R,60,60,BiWeekly,641.09,3/1/2018,3/9/2018,TRUE,1,8
1349,2018-02-26T10:36:33Z,CA,9.00E+03,4500,R,36,36,BiWeekly,117.65,2/26/2018,3/16/2018,FALSE,0,18
1832,2018-02-07T12:36:00Z,TX,3328,1664,O,197,36,BiWeekly,641.08,2/7/2018,2/15/2018,TRUE,1,8
1146,2018-03-04T14:28:43Z,CA,1754,877,R,63,36,BiWeekly,300,3/4/2018,3/15/2018,FALSE,0,11
576,2018-03-25T01:16:15Z,CA,4.00E+03,2.00E+03,R,24,6,BiMonthly,117.65,3/26/2018,4/6/2018,FALSE,0,11
1744,2018-02-12T12:04:00Z,TX,5.00E+03,5.00E+03,R,24,6,Monthly,641.91,2/12/2018,2/26/2018,TRUE,1,14
1926,2018-02-02T17:36:00Z,CA,4.00E+03,2.00E+03,R,36,36,BiWeekly,300,2/2/2018,2/23/2018,FALSE,0,21
154,2018-04-05T18:19:47Z,CA,1920,960,R,55,15,BiWeekly,300,4/6/2018,4/19/2018,TRUE,1,13
207,2018-04-04T17:09:25Z,CA,2560,1280,R,6,36,BiWeekly,300,4/4/2018,4/13/2018,FALSE,0,9
1109,2018-03-05T15:57:33Z,CA,1662,831,R,37,36,BiWeekly,300,3/5/2018,3/22/2018,TRUE,1,17
1791,2018-02-09T03:00:00Z,CA,1437,1437,R,30,36,Monthly,300,2/9/2018,3/2/2018,FALSE,0,21
173,2018-04-05T13:35:35Z,CA,3.00E+03,1500,R,60,3,BiWeekly,235.3,4/5/2018,4/20/2018,FALSE,0,15
1133,2018-03-05T10:12:41Z,TX,5.00E+03,2500,R,108,30,BiWeekly,320.75,3/5/2018,3/16/2018,FALSE,0,11
1574,2018-02-15T14:09:15Z,TX,1.00E+04,5.00E+03,O,108,6,BiWeekly,642.05,2/15/2018,3/2/2018,FALSE,0,15
333,2018-04-02T10:32:56Z,TX,5.00E+03,2500,R,36,18,BiWeekly,513.97,4/2/2018,4/20/2018,FALSE,0,18
1369,2018-02-24T12:14:49Z,CA,3826,1913,R,246,3,BiWeekly,300,2/24/2018,3/16/2018,FALSE,0,20
1958,2018-02-01T13:57:00Z,CA,1676,838,R,3,12,BiWeekly,300,2/5/2018,2/16/2018,TRUE,1,11
428,2018-03-29T08:15:05Z,TX,3.00E+03,1500,R,72,30,BiWeekly,641.91,3/29/2018,4/12/2018,FALSE,0,14
1629,2018-02-14T13:31:00Z,TX,1.00E+04,5.00E+03,R,60,60,BiMonthly,641.23,2/14/2018,2/23/2018,TRUE,1,9
1128,2018-03-05T11:31:30Z,TX,5416,2708,R,24,24,BiWeekly,256.43,3/5/2018,3/13/2018,FALSE,0,8
516,2018-03-26T18:22:59Z,CA,5.00E+03,2500,R,48,30,BiMonthly,235.3,3/27/2018,4/11/2018,TRUE,1,15
1076,2018-03-06T17:38:45Z,CA,2400,1200,R,147,30,BiWeekly,300,3/6/2018,3/16/2018,FALSE,0,10
497,2018-03-27T12:15:17Z,CA,2500,2500,R,48,6,Monthly,117.65,3/28/2018,4/27/2018,FALSE,0,30
1849,2018-02-06T08:50:00Z,CA,2560,640,R,87,36,Weekly,300,2/6/2018,2/20/2018,FALSE,0,14
977,2018-03-10T16:45:43Z,CA,2400,600,R,32,30,Weekly,300,3/12/2018,3/23/2018,FALSE,0,11
1656,2018-02-13T15:49:00Z,CA,6.00E+03,3.00E+03,R,12,12,BiWeekly,235.3,2/13/2018,2/21/2018,FALSE,0,8
632,2018-03-22T20:17:33Z,CA,3200,1600,R,84,15,BiWeekly,300,3/23/2018,4/9/2018,FALSE,0,17
245,2018-04-03T18:27:01Z,CA,6200,6200,R,60,60,Monthly,235.3,4/3/2018,5/4/2018,FALSE,0,31
1988,2018-01-31T16:58:00Z,TX,3.00E+03,3.00E+03,R,72,9,Monthly,385.15,1/31/2018,2/14/2018,FALSE,0,14
1119,2018-03-05T13:19:10Z,TX,1.00E+04,5.00E+03,R,60,36,BiWeekly,642.46,3/5/2018,3/23/2018,TRUE,1,18
227,2018-04-04T09:40:24Z,CA,2500,1250,R,60,6,BiWeekly,117.65,4/4/2018,4/13/2018,TRUE,1,9
793,2018-03-18T10:50:59Z,CA,1.00E+04,5.00E+03,R,12,6,BiWeekly,235.3,3/18/2018,4/6/2018,FALSE,0,19
1241,2018-02-28T15:26:03Z,CA,2100,1050,R,98,30,BiWeekly,235.3,2/28/2018,3/16/2018,FALSE,0,16
1095,2018-03-05T19:17:42Z,CA,1.00E+03,1.00E+03,R,0,6,Monthly,117.65,3/5/2018,3/30/2018,TRUE,1,25
1951,2018-02-01T16:44:00Z,CA,1500,1500,R,12,6,Monthly,117.65,2/1/2018,2/21/2018,FALSE,0,20
1144,2018-03-04T15:20:33Z,CA,3.00E+03,3.00E+03,R,0,6,Monthly,117.65,3/5/2018,4/4/2018,FALSE,0,30
1853,2018-02-05T23:25:00Z,CA,1916,958,R,132,15,BiWeekly,176.47,2/6/2018,2/16/2018,FALSE,0,10
935,2018-03-12T20:48:24Z,CA,1500,1500,R,60,6,Monthly,117.65,3/14/2018,4/5/2018,TRUE,1,22
995,2018-03-09T17:54:37Z,CA,3500,3500,R,12,6,Monthly,117.65,3/9/2018,3/30/2018,FALSE,0,21
589,2018-03-24T11:24:39Z,TX,3624,1812,R,60,60,BiWeekly,641.78,3/24/2018,4/6/2018,FALSE,0,13
808,2018-03-16T23:13:37Z,CA,2420,605,R,144,36,Weekly,300,3/17/2018,3/30/2018,FALSE,0,13
1896,2018-02-05T11:00:00Z,TX,8.00E+03,4.00E+03,R,24,6,BiWeekly,642.46,2/5/2018,2/23/2018,TRUE,1,18
259,2018-04-03T13:14:56Z,CA,1376,688,R,28,6,BiWeekly,300,4/3/2018,4/17/2018,TRUE,1,14
661,2018-03-22T12:57:50Z,CA,3.00E+03,3.00E+03,R,24,24,Monthly,235.3,3/22/2018,4/22/2018,TRUE,1,31
1876,2018-02-05T14:11:00Z,CA,2400,1200,O,174,3,BiMonthly,300,2/5/2018,2/16/2018,FALSE,0,11
1687,2018-02-13T10:39:00Z,CA,2184,546,R,90,36,Weekly,300,2/13/2018,2/23/2018,FALSE,0,10
893,2018-03-14T11:08:27Z,TX,12800,6400,R,60,36,BiWeekly,641.23,3/14/2018,3/23/2018,TRUE,1,9
1435,2018-02-21T19:14:36Z,TX,7.00E+03,3500,R,12,6,BiMonthly,641.09,2/21/2018,3/1/2018,FALSE,0,8
794,2018-03-18T10:19:05Z,CA,3545,3545,R,12,50,Monthly,235.3,3/18/2018,3/30/2018,FALSE,0,12
1716,2018-02-12T16:28:00Z,TX,3.00E+03,3.00E+03,R,12,12,Monthly,513.97,2/12/2018,3/2/2018,FALSE,0,18
1462,2018-02-21T08:20:31Z,TX,6.00E+03,3.00E+03,R,60,24,BiWeekly,641.23,2/21/2018,3/2/2018,TRUE,1,9
441,2018-03-28T14:51:18Z,CA,5.00E+03,2500,R,72,6,BiWeekly,117.65,3/28/2018,4/16/2018,FALSE,0,19
987,2018-03-10T12:36:00Z,TX,4.00E+03,4.00E+03,O,108,6,Monthly,641.78,3/14/2018,3/23/2018,TRUE,1,9
1432,2018-02-22T01:12:05Z,CA,1474,737,O,124,12,BiWeekly,117.65,2/22/2018,3/13/2018,FALSE,0,19
343,2018-04-01T17:45:57Z,CA,2810,1405,R,24,15,BiWeekly,300,4/1/2018,4/13/2018,FALSE,0,12
638,2018-03-22T18:08:21Z,CA,3100,1550,R,24,36,BiWeekly,300,3/22/2018,3/30/2018,FALSE,0,8
1727,2018-02-12T15:20:00Z,CA,1.30E+04,6500,R,120,9,BiWeekly,235.3,2/12/2018,3/2/2018,FALSE,0,18
1839,2018-02-06T12:34:00Z,CA,2.00E+03,1.00E+03,R,13,6,BiWeekly,300,2/6/2018,2/16/2018,FALSE,0,10
679,2018-03-21T15:52:59Z,CA,2400,1200,R,36,36,BiMonthly,300,3/21/2018,4/11/2018,FALSE,0,21
747,2018-03-19T15:55:46Z,CA,1014,1014,R,147,36,Monthly,300,3/19/2018,4/6/2018,FALSE,0,18
466,2018-03-28T08:03:52Z,TX,3752,1876,R,43,36,BiWeekly,641.23,3/28/2018,4/6/2018,FALSE,0,9
1993,2018-01-31T15:57:00Z,TX,3500,3500,R,240,24,Monthly,643.83,1/31/2018,2/28/2018,FALSE,0,28
1422,2018-02-22T13:00:31Z,CA,1.30E+04,6500,R,12,12,BiMonthly,235.3,2/22/2018,3/15/2018,FALSE,0,21
885,2018-03-14T12:56:17Z,CA,4.00E+03,2.00E+03,R,12,12,BiMonthly,235.3,3/14/2018,3/30/2018,TRUE,1,16
1709,2018-02-12T17:24:00Z,TX,3.00E+03,3.00E+03,R,120,30,Monthly,385.15,2/12/2018,2/26/2018,FALSE,0,14
1495,2018-02-20T11:42:27Z,TX,1.30E+04,6500,R,24,9,BiMonthly,642.05,2/20/2018,3/7/2018,FALSE,0,15
1304,2018-02-27T03:58:19Z,CA,4622,2311,O,15,36,BiMonthly,300,2/27/2018,3/15/2018,FALSE,0,16
489,2018-03-27T14:21:55Z,CA,4.00E+03,2.00E+03,R,24,60,Monthly,235.3,3/27/2018,4/11/2018,FALSE,0,15
1902,2018-02-05T09:15:00Z,TX,6.00E+03,6.00E+03,O,173,36,Monthly,643.15,2/5/2018,2/28/2018,TRUE,1,23
1400,2018-02-22T18:57:30Z,TX,4.00E+03,4.00E+03,R,36,36,Monthly,644.24,2/22/2018,3/25/2018,FALSE,0,31
1102,2018-03-05T18:01:30Z,CA,612,612,R,38,36,Monthly,205.88,3/5/2018,4/3/2018,TRUE,1,29
1106,2018-03-05T16:35:23Z,TX,5.00E+03,2500,R,12,12,BiWeekly,642.05,3/5/2018,3/20/2018,FALSE,0,15
140,2018-04-06T10:56:28Z,CA,2.00E+03,2.00E+03,O,12,6,Monthly,300,4/11/2018,5/3/2018,TRUE,1,22
197,2018-04-05T08:14:15Z,TX,4.00E+03,2.00E+03,R,64,64,BiWeekly,641.5,4/9/2018,4/20/2018,FALSE,0,11
870,2018-03-14T18:04:28Z,CA,1.00E+04,5.00E+03,R,12,6,BiWeekly,117.65,3/14/2018,3/23/2018,FALSE,0,9
630,2018-03-23T06:44:05Z,CA,1500,1500,R,60,6,Monthly,117.65,3/23/2018,4/3/2018,FALSE,0,11
288,2018-04-02T18:58:39Z,CA,2500,1250,R,12,6,BiWeekly,117.65,4/2/2018,4/20/2018,FALSE,0,18
1161,2018-03-03T14:03:53Z,CA,7600,3800,R,108,25,BiWeekly,235.3,3/3/2018,3/15/2018,FALSE,0,12
1804,2018-02-08T16:40:00Z,CA,2366,1183,R,51,30,BiWeekly,147.06,2/8/2018,2/16/2018,FALSE,0,8
1613,2018-02-14T16:02:00Z,CA,6.00E+03,3.00E+03,R,128,410,BiWeekly,235.3,2/15/2018,2/22/2018,FALSE,0,7
1916,2018-02-03T19:25:00Z,CA,1342,671,R,6,30,BiMonthly,300,2/3/2018,2/16/2018,FALSE,0,13
889,2018-03-14T11:51:28Z,CA,6500,3250,R,24,24,BiWeekly,117.65,3/15/2018,3/27/2018,FALSE,0,12
1051,2018-03-08T09:04:44Z,CA,7.00E+03,3500,R,36,6,BiWeekly,117.65,3/8/2018,3/16/2018,FALSE,0,8
377,2018-03-30T16:57:32Z,CA,2500,1250,R,12,24,BiWeekly,235.3,3/30/2018,4/9/2018,TRUE,1,10
1877,2018-02-05T14:11:00Z,CA,2058,2058,R,23,36,Monthly,300,2/5/2018,3/2/2018,FALSE,0,25
791,2018-03-18T12:21:05Z,CA,1.00E+04,2500,R,12,6,Weekly,117.65,3/18/2018,3/30/2018,TRUE,1,12
1803,2018-02-08T17:11:00Z,CA,1118,559,R,26,6,BiWeekly,300,2/8/2018,2/20/2018,FALSE,0,12
403,2018-03-29T16:21:32Z,TX,8692,4346,R,12,6,BiWeekly,384.65,3/29/2018,4/6/2018,TRUE,1,8
1468,2018-02-20T17:38:17Z,CA,1200,600,R,191,9,BiWeekly,235.3,2/20/2018,3/2/2018,FALSE,0,10
1588,2018-02-15T10:21:55Z,CA,3100,1550,O,301,36,BiMonthly,300,2/15/2018,2/23/2018,FALSE,0,8
835,2018-03-15T19:50:38Z,TX,1.20E+04,6.00E+03,R,60,36,BiWeekly,641.09,3/16/2018,3/23/2018,TRUE,1,7
844,2018-03-15T14:26:30Z,TX,5192,2596,R,39,36,Monthly,643.97,3/15/2018,4/13/2018,FALSE,0,29
1493,2018-02-20T12:43:27Z,CA,10334,5167,R,19,83,BiMonthly,235.3,2/20/2018,3/1/2018,FALSE,0,9
868,2018-03-14T19:26:53Z,TX,5800,5800,O,183,36,Monthly,642.05,3/14/2018,3/29/2018,TRUE,1,15
1179,2018-03-02T16:08:13Z,CA,2032,508,R,16,36,Weekly,300,3/2/2018,3/16/2018,FALSE,0,14
300,2018-04-02T15:24:33Z,TX,2.00E+03,2.00E+03,R,12,6,Monthly,385.89,4/3/2018,4/25/2018,FALSE,0,22
77,2018-04-08T13:13:37Z,CA,1875,1875,R,47,6,Monthly,300,4/9/2018,5/4/2018,FALSE,0,25
729,2018-03-20T02:02:33Z,CA,9.00E+03,4500,R,12,6,BiWeekly,117.65,3/20/2018,3/30/2018,TRUE,1,10
1027,2018-03-08T15:42:10Z,CA,1.00E+04,5.00E+03,R,96,6,BiWeekly,117.65,3/8/2018,3/16/2018,TRUE,1,8
269,2018-04-03T11:15:26Z,TX,3500,3500,R,60,6,Monthly,643.83,4/3/2018,5/1/2018,FALSE,0,28
1866,2018-02-05T16:33:00Z,CA,7.00E+03,3500,R,72,5,BiWeekly,117.65,2/5/2018,2/23/2018,FALSE,0,18
1221,2018-03-01T12:00:47Z,TX,2875,2875,R,91,131,Monthly,385.64,3/1/2018,3/21/2018,TRUE,1,20
1115,2018-03-05T13:47:30Z,CA,4556,2278,R,252,36,BiWeekly,300,3/5/2018,3/16/2018,FALSE,0,11
313,2018-04-02T13:00:13Z,TX,3500,3500,R,60,6,Monthly,641.91,4/2/2018,4/16/2018,FALSE,0,14
656,2018-03-22T13:52:21Z,CA,2500,2500,R,24,24,Monthly,117.65,3/22/2018,3/30/2018,FALSE,0,8
1578,2018-02-15T13:02:13Z,TX,9.00E+03,4500,O,108,6,BiWeekly,640.95,2/15/2018,2/22/2018,FALSE,0,7
1182,2018-03-02T15:01:09Z,TX,3500,3500,R,108,30,Monthly,642.6,3/2/2018,3/21/2018,TRUE,1,19
1562,2018-02-15T16:03:45Z,TX,3500,3500,O,108,6,Monthly,641.78,2/15/2018,2/28/2018,FALSE,0,13
1067,2018-03-07T06:43:30Z,CA,1500,1500,R,108,6,Monthly,117.65,3/7/2018,4/3/2018,FALSE,0,27
727,2018-03-20T07:39:54Z,CA,1.00E+04,5.00E+03,O,60,6,BiWeekly,117.65,3/20/2018,4/6/2018,FALSE,0,17
865,2018-03-14T22:22:42Z,CA,1800,900,R,116,30,BiMonthly,300,3/15/2018,4/5/2018,FALSE,0,21
1392,2018-02-23T11:54:06Z,CA,4260,2130,R,112,36,BiMonthly,300,2/23/2018,3/15/2018,FALSE,0,20
941,2018-03-12T17:36:43Z,CA,6500,6500,O,184,36,Monthly,300,3/12/2018,3/30/2018,TRUE,1,18
797,2018-03-17T19:50:32Z,CA,3.00E+03,3.00E+03,R,36,36,Monthly,117.65,3/22/2018,4/3/2018,FALSE,0,12
1413,2018-02-22T14:00:36Z,CA,6034,3017,R,39,36,BiWeekly,300,2/22/2018,3/2/2018,FALSE,0,8
882,2018-03-14T14:23:30Z,CA,6.00E+03,3.00E+03,R,12,12,BiWeekly,235.3,3/14/2018,3/23/2018,FALSE,0,9
908,2018-03-13T18:18:29Z,CA,6.00E+03,3.00E+03,R,36,12,BiWeekly,117.65,3/13/2018,3/30/2018,FALSE,0,17
557,2018-03-25T23:10:31Z,CA,3500,875,R,12,6,Weekly,117.65,3/26/2018,4/6/2018,FALSE,0,11
1594,2018-02-14T22:13:00Z,CA,2800,1400,R,86,6,BiWeekly,300,2/15/2018,3/2/2018,FALSE,0,15
222,2018-04-04T13:00:36Z,CA,5584,2792,R,24,6,BiWeekly,300,4/9/2018,4/27/2018,TRUE,1,18
29,2018-04-09T14:49:17Z,CA,5.00E+03,2500,R,108,12,BiWeekly,300,4/9/2018,4/20/2018,FALSE,0,11
1079,2018-03-06T16:59:43Z,TX,2.00E+03,2.00E+03,R,24,24,Monthly,514.63,3/6/2018,3/30/2018,FALSE,0,24
81,2018-04-08T10:22:33Z,CA,1500,750,R,12,6,BiWeekly,117.65,4/8/2018,4/17/2018,FALSE,0,9
596,2018-03-23T19:23:54Z,CA,4.00E+03,2.00E+03,R,24,24,BiWeekly,117.65,3/23/2018,4/2/2018,FALSE,0,10
393,2018-03-29T21:15:53Z,CA,1974,987,R,26,30,BiWeekly,147.06,3/30/2018,4/13/2018,FALSE,0,14
1345,2018-02-26T11:05:33Z,CA,3534,1767,O,229,36,BiWeekly,300,2/26/2018,3/16/2018,FALSE,0,18
458,2018-03-28T11:44:11Z,CA,1170,585,R,39,36,BiMonthly,300,3/28/2018,4/13/2018,FALSE,0,16
688,2018-03-21T12:23:56Z,TX,1.00E+03,500,O,12,6,BiWeekly,641.23,3/21/2018,3/30/2018,FALSE,0,9
1485,2018-02-20T13:58:56Z,TX,10600,5300,R,60,60,BiWeekly,642.32,2/20/2018,3/9/2018,TRUE,1,17
1640,2018-02-14T07:56:00Z,CA,1614,807,R,38,36,BiMonthly,300,2/14/2018,2/23/2018,FALSE,0,9
91,2018-04-07T16:52:28Z,CA,2.00E+03,2.00E+03,O,108,6,Monthly,117.65,4/7/2018,4/25/2018,FALSE,0,18
599,2018-03-23T18:35:35Z,CA,1752,1752,R,133,36,Monthly,300,3/23/2018,4/18/2018,FALSE,0,26
1013,2018-03-09T10:13:36Z,TX,5.00E+03,5.00E+03,R,24,3,Monthly,641.91,3/15/2018,3/23/2018,TRUE,1,8
477,2018-03-27T18:36:08Z,TX,4250,2125,R,12,12,BiWeekly,641.23,3/27/2018,4/5/2018,FALSE,0,9
169,2018-04-05T14:13:58Z,CA,3.00E+03,1500,R,12,18,BiWeekly,235.3,4/5/2018,4/20/2018,TRUE,1,15
1862,2018-02-05T18:02:00Z,CA,5800,2900,R,2,9,BiWeekly,300,2/5/2018,2/16/2018,TRUE,1,11
1368,2018-02-24T13:11:53Z,TX,2110,2110,R,60,60,Monthly,644.24,2/24/2018,3/27/2018,TRUE,1,31
1398,2018-02-22T22:33:21Z,CA,3800,1900,R,36,30,BiWeekly,294.12,2/23/2018,3/2/2018,FALSE,0,7
1445,2018-02-21T17:01:52Z,CA,2.00E+03,2.00E+03,O,249,36,Monthly,300,2/21/2018,3/6/2018,FALSE,0,13
565,2018-03-25T14:06:50Z,CA,3844,1922,R,72,15,BiWeekly,300,3/26/2018,4/6/2018,FALSE,0,11
24,2018-04-09T15:38:44Z,CA,2.00E+03,1.00E+03,R,24,36,BiWeekly,117.65,4/12/2018,4/20/2018,TRUE,1,8
1974,2018-01-31T20:10:00Z,CA,2400,600,R,24,36,Weekly,300,2/1/2018,2/9/2018,FALSE,0,8
1986,2018-01-31T17:21:00Z,CA,4374,2187,R,40,30,BiMonthly,300,1/31/2018,2/15/2018,FALSE,0,15
408,2018-03-29T14:27:14Z,CA,4.00E+03,2.00E+03,R,12,6,BiWeekly,117.65,3/29/2018,4/13/2018,TRUE,1,15
442,2018-03-28T14:38:58Z,CA,1.00E+03,1.00E+03,R,12,6,Monthly,117.65,3/28/2018,4/6/2018,FALSE,0,9
1303,2018-02-27T09:39:51Z,TX,6.00E+03,6.00E+03,R,24,60,Monthly,644.24,2/27/2018,3/30/2018,FALSE,0,31
1561,2018-02-15T16:09:27Z,CA,3.00E+03,3.00E+03,R,72,18,Monthly,235.3,2/15/2018,3/18/2018,FALSE,0,31
277,2018-04-03T09:38:49Z,TX,2876,1438,R,40,53,BiWeekly,384.82,4/3/2018,4/13/2018,FALSE,0,10
1688,2018-02-13T10:22:00Z,TX,6.00E+03,3.00E+03,R,123,33,Monthly,256.43,2/13/2018,2/21/2018,FALSE,0,8
63,2018-04-08T20:40:24Z,CA,2400,1200,R,59,9,BiWeekly,300,4/9/2018,4/20/2018,TRUE,1,11
1520,2018-02-19T10:59:25Z,CA,2278,1139,O,383,36,BiWeekly,300,2/19/2018,3/2/2018,FALSE,0,11
561,2018-03-25T15:07:19Z,CA,2500,1250,R,24,30,BiWeekly,117.65,3/25/2018,4/13/2018,FALSE,0,19
588,2018-03-24T12:53:42Z,CA,6500,3250,R,36,30,BiMonthly,235.3,3/24/2018,4/13/2018,FALSE,0,20
136,2018-04-06T11:32:10Z,CA,3.00E+03,3.00E+03,R,12,6,Monthly,117.65,4/6/2018,5/4/2018,FALSE,0,28
837,2018-03-15T18:21:48Z,CA,2400,1200,R,81,12,BiWeekly,300,3/15/2018,4/5/2018,TRUE,1,21
1670,2018-02-13T13:52:00Z,CA,3.00E+03,3.00E+03,R,13,10,Monthly,235.3,2/13/2018,2/28/2018,FALSE,0,15
1108,2018-03-05T16:05:31Z,CA,4750,2375,R,35,36,BiWeekly,300,3/5/2018,3/16/2018,TRUE,1,11
832,2018-03-16T04:08:38Z,CA,1500,1500,R,84,6,Monthly,117.65,3/22/2018,3/30/2018,TRUE,1,8
1044,2018-03-08T12:26:01Z,CA,5.00E+03,5.00E+03,R,12,6,Monthly,117.65,3/8/2018,3/30/2018,FALSE,0,22
1187,2018-03-02T11:16:25Z,CA,3120,780,R,36,12,Weekly,300,3/2/2018,3/16/2018,FALSE,0,14
132,2018-04-06T12:26:14Z,CA,3500,1750,R,24,24,BiMonthly,235.3,4/6/2018,4/27/2018,FALSE,0,21
1141,2018-03-04T17:00:40Z,CA,3712,1856,R,10,36,BiWeekly,300,3/4/2018,3/16/2018,FALSE,0,12
1614,2018-02-14T16:00:00Z,CA,9.00E+03,4500,R,108,12,BiWeekly,235.3,2/14/2018,3/1/2018,TRUE,1,15
1982,2018-01-31T17:58:00Z,CA,1500,1500,R,12,6,Monthly,117.65,1/31/2018,2/21/2018,FALSE,0,21
1231,2018-03-01T10:03:38Z,TX,12400,6200,R,60,60,BiWeekly,641.09,3/1/2018,3/9/2018,TRUE,1,8
57,2018-04-09T09:43:19Z,TX,5500,2750,R,48,6,BiWeekly,642.46,4/9/2018,4/27/2018,TRUE,1,18
1873,2018-02-05T14:42:00Z,CA,2004,2004,R,7,9,Monthly,300,2/5/2018,2/15/2018,FALSE,0,10
1166,2018-03-03T10:28:43Z,TX,3625,3625,R,12,12,Monthly,644.1,3/4/2018,4/2/2018,TRUE,1,29
17,2018-04-09T16:47:21Z,CA,3500,1750,R,60,12,BiWeekly,235.3,4/9/2018,4/27/2018,TRUE,1,18
849,2018-03-15T13:12:12Z,CA,6.00E+03,3.00E+03,R,60,18,BiMonthly,235.3,3/15/2018,4/5/2018,FALSE,0,21
499,2018-03-27T11:46:21Z,CA,1500,1500,R,12,6,Monthly,117.65,3/27/2018,4/27/2018,FALSE,0,31
155,2018-04-05T18:05:37Z,CA,4.00E+03,4.00E+03,R,60,60,Monthly,235.3,4/5/2018,5/3/2018,FALSE,0,28
1309,2018-02-26T19:07:20Z,CA,6.00E+03,3.00E+03,R,60,36,BiWeekly,235.3,2/26/2018,3/16/2018,FALSE,0,18
863,2018-03-15T03:33:49Z,CA,1780,445,R,35,15,Weekly,300,3/15/2018,3/29/2018,FALSE,0,14
214,2018-04-04T15:59:12Z,CA,2200,1100,R,12,30,BiMonthly,300,4/4/2018,4/13/2018,FALSE,0,9
1484,2018-02-20T14:00:03Z,TX,5500,5500,O,160,36,Monthly,641.09,2/20/2018,2/28/2018,TRUE,1,8
1671,2018-02-13T13:50:00Z,TX,1.20E+04,6.00E+03,R,48,48,BiMonthly,641.36,2/13/2018,2/23/2018,TRUE,1,10
1539,2018-02-16T15:16:11Z,CA,1500,750,R,24,6,BiWeekly,300,2/16/2018,3/9/2018,FALSE,0,21
